time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,source,url
1685998967,2023-06-05 21:02:47,11231851127,14997458,7%,16105583,14,1,normal,48,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686000674,2023-06-05 21:31:14,11231851127,14605922,7%,15685117,21,1,normal,45,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686002593,2023-06-05 22:03:13,11231851127,14578893,7%,15656091,17,1,normal,30,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686004287,2023-06-05 22:31:27,11231851127,13755079,7%,14771407,17,1,normal,37,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686006198,2023-06-05 23:03:18,11231851127,14042907,7%,15080502,10,1,normal,39,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686007890,2023-06-05 23:31:30,11231851127,16113791,7%,17304399,16,1,normal,46,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686011702,2023-06-06 00:35:02,11231851127,15537839,7%,16685891,5,1,normal,25,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686017591,2023-06-06 02:13:11,11231851127,14571225,9%,15997079,2,1,normal,38,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686017654,2023-06-06 02:14:14,11231851127,14096266,9%,15475643,2,1,normal,41,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
1686018049,2023-06-06 02:20:49,11231851127,13160791,9%,14448628,2,1,normal,41,0,shopee,https://shopee.vn/-M%C3%A3-ELRE3T5-gi%E1%BA%A3m-15-%C4%91%C6%A1n-10TR-M%C3%A0n-H%C3%ACnh-Dell-UltraSharp-U2722DE-27-QHD-LED-IPS-60Hz-5ms-HDMI-DP-RJ45-USB-Type-C-i.273634451.11231851127
